session_id,window_id,timestamp_trigger,timestamp_order_sent,timestamp_confirmed,side,strike_price,hl_price_at_trigger,gap_value,gap_threshold_used,atr_regime,cvd_60s,cvd_threshold_used,cvd_threshold_pct,velocity,entry_odds,odds_in_sweet_spot,spread_pct,expected_odds,mispricing_delta,slippage_delta,slippage_threshold_used,blockchain_latency_ms,shares_bought,cost_usdc,result,resolution_price,payout_usdc,pnl_usdc,claim_method,claim_timestamp,mode,bot_version
SES-1776805059,btc-updown-5m-1776830400,2026-04-22 04:01:06.287940+00:00,2026-04-22 04:01:06.287975+00:00,2026-04-22 04:01:06.287989+00:00,UP,0.01,77527.0,-37.09377167999628,15.0,NORM,515426.4263901422,61398.2565115148,0.0,1.0,0.01,True,0.0,0.01,0.0,0.0,0.0,0,2.0,0.02,PAPER_FILL,0.0,0.0,0.0,0.0,,HEDGE_UP,2.3
SES-1776805059,btc-updown-5m-1776830700,2026-04-22 04:06:02.741097+00:00,2026-04-22 04:06:02.741194+00:00,2026-04-22 04:06:02.741206+00:00,UP,0.39,77554.0,-65.97724403000029,15.0,NORM,603623.0029401355,40587.24922501491,0.0,-11.5,0.39,True,0.0,0.39,0.0,0.0,0.0,0,2.0,0.78,PAPER_FILL,0.0,0.0,0.0,0.0,,HEDGE_UP,2.3
SES-1776805059,btc-updown-5m-1776830700,2026-04-22 04:06:03.947102+00:00,2026-04-22 04:06:03.947131+00:00,2026-04-22 04:06:03.947144+00:00,DOWN,0.4,77545.5,-74.47724403000029,15.0,NORM,603097.2781201355,41070.71489201491,0.0,-15.0,0.4,True,0.0,0.4,0.0,0.0,0.0,0,2.0,0.8,PAPER_FILL,0.0,0.0,0.0,0.0,,HEDGE_DOWN,2.3
SES-1776805059,btc-updown-5m-1776831000,2026-04-22 04:11:00.529565+00:00,2026-04-22 04:11:00.529629+00:00,2026-04-22 04:11:00.529638+00:00,DOWN,0.01,77575.5,-46.92308067000704,15.0,NORM,-294512.5776798643,70913.49738301492,0.0,0.0,0.01,True,0.0,0.01,0.0,0.0,0.0,0,2.0,0.02,PAPER_FILL,0.0,0.0,0.0,0.0,,HEDGE_DOWN,2.3
SES-1776805059,btc-updown-5m-1776831000,2026-04-22 04:11:12.659821+00:00,2026-04-22 04:11:12.659833+00:00,2026-04-22 04:11:12.659835+00:00,UP,0.01,77584.0,-38.42308067000704,15.0,NORM,1413899.583630136,74317.04005151497,0.0,-5.5,0.01,True,0.0,0.01,0.0,0.0,0.0,0,2.0,0.02,PAPER_FILL,0.0,0.0,0.0,0.0,,HEDGE_UP,2.3
SES-1776805059,btc-updown-5m-1776831300,2026-04-22 04:16:00.429921+00:00,2026-04-22 04:16:00.430043+00:00,2026-04-22 04:16:00.430052+00:00,UP,0.36,77425.5,-54.5,15.0,NORM,-1292073.022329865,118652.14765751488,0.0,6.5,0.36,True,0.0,0.36,0.0,0.0,0.0,0,2.0,0.72,PAPER_FILL,0.0,0.0,0.0,0.0,,HEDGE_UP,2.3
SES-1776805059,btc-updown-5m-1776831300,2026-04-22 04:16:13.150384+00:00,2026-04-22 04:16:13.150412+00:00,2026-04-22 04:16:13.150416+00:00,DOWN,0.4,77432.5,-47.5,15.0,NORM,-1420305.165179866,127865.05598301486,0.0,0.0,0.4,True,0.0,0.4,0.0,0.0,0.0,0,2.0,0.8,PAPER_FILL,0.0,0.0,0.0,0.0,,HEDGE_DOWN,2.3
SES-1776805059,btc-updown-5m-1776831600,2026-04-22 04:21:00.157772+00:00,2026-04-22 04:21:00.157848+00:00,2026-04-22 04:21:00.157861+00:00,DOWN,0.01,77337.5,-92.5,15.0,NORM,-8429292.733559845,481503.22815401416,0.0,-1.0,0.01,True,0.0,0.01,0.0,0.0,0.0,0,2.0,0.02,PAPER_FILL,0.0,0.0,0.0,0.0,,HEDGE_DOWN,2.3
SES-1776805059,btc-updown-5m-1776831600,2026-04-22 04:21:21.908110+00:00,2026-04-22 04:21:21.908130+00:00,2026-04-22 04:21:21.908134+00:00,UP,0.01,77358.5,-71.5,15.0,NORM,-757327.9320998446,79602.19474001383,0.0,-0.5,0.01,True,0.0,0.01,0.0,0.0,0.0,0,2.0,0.02,PAPER_FILL,0.0,0.0,0.0,0.0,,HEDGE_UP,2.3
SES-1776805059,btc-updown-5m-1776831900,2026-04-22 04:26:00.595787+00:00,2026-04-22 04:26:00.595870+00:00,2026-04-22 04:26:00.595882+00:00,DOWN,0.34,77407.5,-49.84799999999814,15.0,NORM,-83540.34682984679,32679.793636513816,0.0,0.0,0.34,True,0.0,0.34,0.0,0.0,0.0,0,2.0,0.68,PAPER_FILL,0.0,0.0,0.0,0.0,,HEDGE_DOWN,2.3
SES-1776805059,btc-updown-5m-1776831900,2026-04-22 04:26:01.801826+00:00,2026-04-22 04:26:01.801870+00:00,2026-04-22 04:26:01.801888+00:00,UP,0.36,77407.5,-49.84799999999814,15.0,NORM,-135243.90674984682,21447.13584751382,0.0,0.0,0.36,True,0.0,0.36,0.0,0.0,0.0,0,2.0,0.72,PAPER_FILL,0.0,0.0,0.0,0.0,,HEDGE_UP,2.3
SES-1776805059,btc-updown-5m-1776832200,2026-04-22 04:31:00.270907+00:00,2026-04-22 04:31:00.270968+00:00,2026-04-22 04:31:00.270976+00:00,UP,0.01,77466.0,-62.0575300000055,15.0,NORM,1068521.0268801523,61267.52846201375,0.0,-4.0,0.01,True,0.0,0.01,0.0,0.0,0.0,0,2.0,0.02,PAPER_FILL,0.0,0.0,0.0,0.0,,HEDGE_UP,2.3
SES-1776805059,btc-updown-5m-1776832500,2026-04-22 04:36:19.478434+00:00,2026-04-22 04:36:19.478502+00:00,2026-04-22 04:36:19.478508+00:00,UP,0.39,77474.0,-45.63999999999942,15.0,NORM,-520914.40498984937,32955.66934651388,0.0,1.5,0.39,True,0.0,0.39,0.0,0.0,0.0,0,2.0,0.78,PAPER_FILL,0.0,0.0,0.0,0.0,,HEDGE_UP,2.3
SES-1776805059,btc-updown-5m-1776832500,2026-04-22 04:36:20.684442+00:00,2026-04-22 04:36:20.684478+00:00,2026-04-22 04:36:20.684490+00:00,DOWN,0.39,77480.5,-39.13999999999942,15.0,NORM,-520607.71437984926,32944.053695013885,0.0,3.5,0.39,True,0.0,0.39,0.0,0.0,0.0,0,2.0,0.78,PAPER_FILL,0.0,0.0,0.0,0.0,,HEDGE_DOWN,2.3
SES-1776805059,btc-updown-5m-1776832800,2026-04-22 04:41:00.557738+00:00,2026-04-22 04:41:00.557839+00:00,2026-04-22 04:41:00.557852+00:00,UP,0.01,77649.5,-59.25125229000696,15.0,NORM,1316348.068150177,358642.57425451494,0.0,-10.0,0.01,True,0.0,0.01,0.0,0.0,0.0,0,2.0,0.02,PAPER_FILL,0.0,0.0,0.0,0.0,,HEDGE_UP,2.3
SES-1776805059,btc-updown-5m-1776832800,2026-04-22 04:41:02.366985+00:00,2026-04-22 04:41:02.367008+00:00,2026-04-22 04:41:02.367013+00:00,DOWN,0.01,77650.0,-58.75125229000696,15.0,NORM,1229787.4427901772,356362.76830851496,0.0,0.0,0.01,True,0.0,0.01,0.0,0.0,0.0,0,2.0,0.02,PAPER_FILL,0.0,0.0,0.0,0.0,,HEDGE_DOWN,2.3
SES-1776805059,btc-updown-5m-1776833100,2026-04-22 04:46:35.262599+00:00,2026-04-22 04:46:35.262706+00:00,2026-04-22 04:46:35.262722+00:00,UP,0.38,77507.0,-61.50500000000466,15.0,NORM,538283.9847101807,60902.16939951456,0.0,-0.5,0.38,True,0.0,0.38,0.0,0.0,0.0,0,2.0,0.76,PAPER_FILL,0.0,0.0,0.0,0.0,,HEDGE_UP,2.3
SES-1776805059,btc-updown-5m-1776833100,2026-04-22 04:46:37.675342+00:00,2026-04-22 04:46:37.675456+00:00,2026-04-22 04:46:37.675470+00:00,DOWN,0.39,77507.5,-61.00500000000466,15.0,NORM,449537.7079301805,56496.95345851458,0.0,0.0,0.39,True,0.0,0.39,0.0,0.0,0.0,0,2.0,0.78,PAPER_FILL,0.0,0.0,0.0,0.0,,HEDGE_DOWN,2.3
SES-1776805059,btc-updown-5m-1776833400,2026-04-22 04:51:00.156798+00:00,2026-04-22 04:51:00.156862+00:00,2026-04-22 04:51:00.156873+00:00,UP,0.01,77474.0,-59.08000000000175,15.0,NORM,-775580.7428998315,51704.88752601488,0.0,-0.5,0.01,True,0.0,0.01,0.0,0.0,0.0,0,2.0,0.02,PAPER_FILL,0.0,0.0,0.0,0.0,,HEDGE_UP,2.3
SES-1776805059,btc-updown-5m-1776833400,2026-04-22 04:51:14.076796+00:00,2026-04-22 04:51:14.076860+00:00,2026-04-22 04:51:14.076869+00:00,DOWN,0.01,77475.5,-57.58000000000175,15.0,NORM,-170704.51360983177,25533.76922851488,0.0,0.0,0.01,True,0.0,0.01,0.0,0.0,0.0,0,2.0,0.02,PAPER_FILL,0.0,0.0,0.0,0.0,,HEDGE_DOWN,2.3
SES-1776805059,btc-updown-5m-1776833700,2026-04-22 04:57:06.366203+00:00,2026-04-22 04:57:06.366249+00:00,2026-04-22 04:57:06.366254+00:00,UP,0.38,77416.5,-59.64999999999418,15.0,NORM,-265320.4647798301,31348.877597014794,0.0,-3.0,0.38,True,0.0,0.38,0.0,0.0,0.0,0,2.0,0.76,PAPER_FILL,0.0,0.0,0.0,0.0,,HEDGE_UP,2.3
SES-1776805059,btc-updown-5m-1776833700,2026-04-22 04:57:45.102654+00:00,2026-04-22 04:57:45.102750+00:00,2026-04-22 04:57:45.102770+00:00,DOWN,0.4,77433.5,-56.296000000002095,15.0,NORM,-139117.30741982968,34471.19312801475,0.0,0.5,0.4,True,0.0,0.4,0.0,0.0,0.0,0,2.0,0.8,PAPER_FILL,0.0,0.0,0.0,0.0,,HEDGE_DOWN,2.3
SES-1776805059,btc-updown-5m-1776834000,2026-04-22 05:01:00.062406+00:00,2026-04-22 05:01:00.062449+00:00,2026-04-22 05:01:00.062455+00:00,DOWN,0.01,77447.5,-58.32575000000361,15.0,NORM,-314455.61483983084,22786.64050201469,0.0,0.5,0.01,True,0.0,0.01,0.0,0.0,0.0,0,2.0,0.02,PAPER_FILL,0.0,0.0,0.0,0.0,,HEDGE_DOWN,2.3
SES-1776805059,btc-updown-5m-1776834000,2026-04-22 05:01:11.565958+00:00,2026-04-22 05:01:11.566002+00:00,2026-04-22 05:01:11.566022+00:00,UP,0.01,77437.5,-68.32575000000361,15.0,NORM,-309347.1538498311,23453.23382651469,0.0,-0.5,0.01,True,0.0,0.01,0.0,0.0,0.0,0,2.0,0.02,PAPER_FILL,0.0,0.0,0.0,0.0,,HEDGE_UP,2.3
SES-1776805059,btc-updown-5m-1776834300,2026-04-22 05:06:04.612625+00:00,2026-04-22 05:06:04.612699+00:00,2026-04-22 05:06:04.612708+00:00,DOWN,0.4,77431.5,-72.9129918099934,15.0,NORM,20727.345370168958,8490.612417514707,0.0,0.0,0.4,True,0.0,0.4,0.0,0.0,0.0,0,2.0,0.8,PAPER_FILL,0.0,0.0,0.0,0.0,,HEDGE_DOWN,2.3
SES-1776805059,btc-updown-5m-1776834300,2026-04-22 05:06:07.050032+00:00,2026-04-22 05:06:07.050070+00:00,2026-04-22 05:06:07.050083+00:00,UP,0.39,77431.5,-72.9129918099934,15.0,NORM,20211.69530016895,8515.993875014708,0.0,0.0,0.39,True,0.0,0.39,0.0,0.0,0.0,0,2.0,0.78,PAPER_FILL,0.0,0.0,0.0,0.0,,HEDGE_UP,2.3
SES-1776805059,btc-updown-5m-1776834600,2026-04-22 05:11:00.497554+00:00,2026-04-22 05:11:00.497604+00:00,2026-04-22 05:11:00.497612+00:00,DOWN,0.01,77499.0,-53.79700000000594,15.0,NORM,-275969.96037983114,28014.29599801475,0.0,0.0,0.01,True,0.0,0.01,0.0,0.0,0.0,0,2.0,0.02,PAPER_FILL,0.0,0.0,0.0,0.0,,HEDGE_DOWN,2.3
SES-1776805059,btc-updown-5m-1776834600,2026-04-22 05:11:02.943172+00:00,2026-04-22 05:11:02.943246+00:00,2026-04-22 05:11:02.943268+00:00,UP,0.01,77498.5,-54.29700000000594,15.0,NORM,-170968.77309983104,22768.414590014745,0.0,0.0,0.01,True,0.0,0.01,0.0,0.0,0.0,0,2.0,0.02,PAPER_FILL,0.0,0.0,0.0,0.0,,HEDGE_UP,2.3
SES-1776805059,btc-updown-5m-1776834900,2026-04-22 05:16:00.813854+00:00,2026-04-22 05:16:00.813907+00:00,2026-04-22 05:16:00.813913+00:00,UP,0.35,77485.5,-69.35042000000249,15.0,NORM,17678.838660168534,44989.2791600147,0.0,-0.5,0.35,True,0.0,0.35,0.0,0.0,0.0,0,2.0,0.7,PAPER_FILL,0.0,0.0,0.0,0.0,,HEDGE_UP,2.3
SES-1776805059,btc-updown-5m-1776834900,2026-04-22 05:16:02.048356+00:00,2026-04-22 05:16:02.048378+00:00,2026-04-22 05:16:02.048384+00:00,DOWN,0.34,77485.0,-68.7100000000064,15.0,NORM,-13962.059729831464,47112.48630351472,0.0,-1.0,0.34,True,0.0,0.34,0.0,0.0,0.0,0,2.0,0.68,PAPER_FILL,0.0,0.0,0.0,0.0,,HEDGE_DOWN,2.3
SES-1776805059,btc-updown-5m-1776835200,2026-04-22 05:21:00.309446+00:00,2026-04-22 05:21:00.309518+00:00,2026-04-22 05:21:00.309526+00:00,UP,0.001,77871.5,-74.10783148999326,15.0,NORM,-323637.28890980023,132795.52167851743,0.0,0.5,0.001,True,0.0,0.001,0.0,0.0,0.0,0,2.0,0.002,PAPER_FILL,0.0,0.0,0.0,0.0,,HEDGE_UP,2.3
SES-1776805059,btc-updown-5m-1776835500,2026-04-22 05:26:00.857563+00:00,2026-04-22 05:26:00.857614+00:00,2026-04-22 05:26:00.857622+00:00,UP,0.23,78314.5,-32.229999999995925,10.0,HIGH,-1453778.8890697442,735792.7716325171,0.0,5.0,0.23,True,0.0,0.23,0.0,0.0,0.0,0,2.0,0.46,PAPER_FILL,0.0,0.0,0.0,0.0,,HEDGE_UP,2.3
SES-1776805059,btc-updown-5m-1776835500,2026-04-22 05:26:03.287942+00:00,2026-04-22 05:26:03.288027+00:00,2026-04-22 05:26:03.288042+00:00,DOWN,0.2,78315.0,-31.729999999995925,10.0,HIGH,-2301203.241749742,793417.1457775173,0.0,5.0,0.2,True,0.0,0.2,0.0,0.0,0.0,0,2.0,0.4,PAPER_FILL,0.0,0.0,0.0,0.0,,HEDGE_DOWN,2.3
SES-1776805059,btc-updown-5m-1776835800,2026-04-22 05:31:00.483580+00:00,2026-04-22 05:31:00.483640+00:00,2026-04-22 05:31:00.483649+00:00,UP,0.01,78197.0,-128.69500000000698,10.0,HIGH,2860390.516560284,203127.2520230177,0.0,-8.5,0.01,True,0.0,0.01,0.0,0.0,0.0,0,2.0,0.02,PAPER_FILL,0.0,0.0,0.0,0.0,,HEDGE_UP,2.3
SES-1776805059,btc-updown-5m-1776835800,2026-04-22 05:31:14.418721+00:00,2026-04-22 05:31:14.418749+00:00,2026-04-22 05:31:14.418756+00:00,DOWN,0.01,78195.0,-130.69500000000698,10.0,HIGH,2150459.2871102868,226702.53187951783,0.0,0.0,0.01,True,0.0,0.01,0.0,0.0,0.0,0,2.0,0.02,PAPER_FILL,0.0,0.0,0.0,0.0,,HEDGE_DOWN,2.3
SES-1776805059,btc-updown-5m-1776836100,2026-04-22 05:36:01.196212+00:00,2026-04-22 05:36:01.196256+00:00,2026-04-22 05:36:01.196263+00:00,UP,0.33,78189.5,-49.39800000000105,10.0,HIGH,-872591.449559708,79973.78449201776,0.0,3.5,0.33,True,0.0,0.33,0.0,0.0,0.0,0,2.0,0.66,PAPER_FILL,0.0,0.0,0.0,0.0,,HEDGE_UP,2.3
SES-1776805059,btc-updown-5m-1776836100,2026-04-22 05:36:01.822410+00:00,2026-04-22 05:36:01.822435+00:00,2026-04-22 05:36:01.822444+00:00,DOWN,0.34,78189.5,-49.39800000000105,10.0,HIGH,-1028184.584309708,79939.42172551778,0.0,0.0,0.34,True,0.0,0.34,0.0,0.0,0.0,0,2.0,0.68,PAPER_FILL,0.0,0.0,0.0,0.0,,HEDGE_DOWN,2.3
SES-1776805059,btc-updown-5m-1776836400,2026-04-22 05:41:00.452031+00:00,2026-04-22 05:41:00.452121+00:00,2026-04-22 05:41:00.452132+00:00,UP,0.01,78179.0,37.17200000000594,10.0,HIGH,9220908.402180323,686589.6438480198,0.0,7.0,0.01,True,0.0,0.01,0.0,0.0,0.0,0,2.0,0.02,PAPER_FILL,0.0,0.0,0.0,0.0,,HEDGE_UP,2.3
SES-1776805059,btc-updown-5m-1776836400,2026-04-22 05:41:09.509285+00:00,2026-04-22 05:41:09.509316+00:00,2026-04-22 05:41:09.509330+00:00,DOWN,0.01,78238.0,9.585999999995693,10.0,HIGH,11211834.011450326,640794.0276235199,0.0,59.0,0.01,True,0.0,0.01,0.0,0.0,0.0,0,2.0,0.02,PAPER_FILL,0.0,0.0,0.0,0.0,,HEDGE_DOWN,2.3
SES-1776805059,btc-updown-5m-1776836700,2026-04-22 05:46:04.265748+00:00,2026-04-22 05:46:04.265791+00:00,2026-04-22 05:46:04.265796+00:00,UP,0.37,78057.0,-52.27999999999884,10.0,HIGH,-593269.6841396607,39281.32814801938,0.0,-6.5,0.37,True,0.0,0.37,0.0,0.0,0.0,0,2.0,0.74,PAPER_FILL,0.0,0.0,0.0,0.0,,HEDGE_UP,2.3
SES-1776805059,btc-updown-5m-1776836700,2026-04-22 05:46:06.675737+00:00,2026-04-22 05:46:06.675776+00:00,2026-04-22 05:46:06.675812+00:00,DOWN,0.37,78051.0,-58.27999999999884,10.0,HIGH,-617802.3802496603,40832.42471051937,0.0,-6.5,0.37,True,0.0,0.37,0.0,0.0,0.0,0,2.0,0.74,PAPER_FILL,0.0,0.0,0.0,0.0,,HEDGE_DOWN,2.3
SES-1776805059,btc-updown-5m-1776837000,2026-04-22 05:51:00.263265+00:00,2026-04-22 05:51:00.263353+00:00,2026-04-22 05:51:00.263362+00:00,UP,0.01,78004.0,-47.79571000000578,10.0,HIGH,-871736.1436196544,50718.091265019,0.0,1.0,0.01,True,0.0,0.01,0.0,0.0,0.0,0,2.0,0.02,PAPER_FILL,0.0,0.0,0.0,0.0,,HEDGE_UP,2.3
SES-1776805059,btc-updown-5m-1776837300,2026-04-22 05:56:00.173309+00:00,2026-04-22 05:56:00.173346+00:00,2026-04-22 05:56:00.173351+00:00,DOWN,0.22,78107.5,-96.09161730000052,10.0,HIGH,-943804.3278296476,234689.54542851856,0.0,-0.5,0.22,True,0.0,0.22,0.0,0.0,0.0,0,2.0,0.44,PAPER_FILL,0.0,0.0,0.0,0.0,,HEDGE_DOWN,2.3
SES-1776805059,btc-updown-5m-1776837300,2026-04-22 05:56:01.979855+00:00,2026-04-22 05:56:01.979881+00:00,2026-04-22 05:56:01.979886+00:00,UP,0.21,78098.0,-105.59161730000052,10.0,HIGH,-967998.9711696483,233791.19064351867,0.0,-11.0,0.21,True,0.0,0.21,0.0,0.0,0.0,0,2.0,0.42,PAPER_FILL,0.0,0.0,0.0,0.0,,HEDGE_UP,2.3
SES-1776805059,btc-updown-5m-1776837600,2026-04-22 06:01:00.221640+00:00,2026-04-22 06:01:00.221716+00:00,2026-04-22 06:01:00.221731+00:00,UP,0.01,77923.5,-76.34661197999958,10.0,HIGH,766083.441440349,80040.76896601872,0.0,5.5,0.01,True,0.0,0.01,0.0,0.0,0.0,0,2.0,0.02,PAPER_FILL,0.0,0.0,0.0,0.0,,HEDGE_UP,2.3
SES-1776805059,btc-updown-5m-1776837900,2026-04-22 06:07:18.936268+00:00,2026-04-22 06:07:18.936317+00:00,2026-04-22 06:07:18.936322+00:00,UP,0.36,77895.5,-47.50128029999905,10.0,HIGH,-193177.81395965896,17430.104525019364,0.0,0.0,0.36,True,0.0,0.36,0.0,0.0,0.0,0,2.0,0.72,PAPER_FILL,0.0,0.0,0.0,0.0,,HEDGE_UP,2.3
SES-1776805059,btc-updown-5m-1776837900,2026-04-22 06:07:20.140263+00:00,2026-04-22 06:07:20.140294+00:00,2026-04-22 06:07:20.140309+00:00,DOWN,0.4,77896.0,-47.00128029999905,10.0,HIGH,-194202.61293965895,17378.719883019363,0.0,0.0,0.4,True,0.0,0.4,0.0,0.0,0.0,0,2.0,0.8,PAPER_FILL,0.0,0.0,0.0,0.0,,HEDGE_DOWN,2.3
SES-1776805059,btc-updown-5m-1776838200,2026-04-22 06:11:00.070394+00:00,2026-04-22 06:11:00.070435+00:00,2026-04-22 06:11:00.070440+00:00,UP,0.01,77880.0,-49.87200000000303,10.0,HIGH,2775603.820880349,176541.61777201958,0.0,-0.5,0.01,True,0.0,0.01,0.0,0.0,0.0,0,2.0,0.02,PAPER_FILL,0.0,0.0,0.0,0.0,,HEDGE_UP,2.3
SES-1776805059,btc-updown-5m-1776838200,2026-04-22 06:11:09.166614+00:00,2026-04-22 06:11:09.166639+00:00,2026-04-22 06:11:09.166645+00:00,DOWN,0.01,77884.5,-45.37200000000303,10.0,HIGH,2801232.57012035,173760.6824540196,0.0,1.0,0.01,True,0.0,0.01,0.0,0.0,0.0,0,2.0,0.02,PAPER_FILL,0.0,0.0,0.0,0.0,,HEDGE_DOWN,2.3
SES-1776805059,btc-updown-5m-1776838500,2026-04-22 06:16:00.461661+00:00,2026-04-22 06:16:00.461750+00:00,2026-04-22 06:16:00.461764+00:00,UP,0.21,77940.0,-28.762210000000778,10.0,HIGH,-380608.5951896606,32734.859556519463,0.0,0.0,0.21,True,0.0,0.21,0.0,0.0,0.0,0,2.0,0.42,PAPER_FILL,0.0,0.0,0.0,0.0,,HEDGE_UP,2.3
SES-1776805059,btc-updown-5m-1776838500,2026-04-22 06:16:01.065687+00:00,2026-04-22 06:16:01.065710+00:00,2026-04-22 06:16:01.065714+00:00,DOWN,0.23,77940.0,-28.762210000000778,10.0,HIGH,-381148.5190096606,32725.55574551946,0.0,0.0,0.23,True,0.0,0.23,0.0,0.0,0.0,0,2.0,0.46,PAPER_FILL,0.0,0.0,0.0,0.0,,HEDGE_DOWN,2.3
SES-1776805059,btc-updown-5m-1776838800,2026-04-22 06:21:00.458732+00:00,2026-04-22 06:21:00.458776+00:00,2026-04-22 06:21:00.458782+00:00,UP,0.01,77977.5,-49.46499999999651,10.0,HIGH,784917.3164203395,52994.72313401952,0.0,-0.5,0.01,True,0.0,0.01,0.0,0.0,0.0,0,2.0,0.02,PAPER_FILL,0.0,0.0,0.0,0.0,,HEDGE_UP,2.3
SES-1776805059,btc-updown-5m-1776839100,2026-04-22 06:26:00.101624+00:00,2026-04-22 06:26:00.101748+00:00,2026-04-22 06:26:00.101763+00:00,UP,0.33,77925.5,-61.99515180000162,10.0,HIGH,129101.10783033496,19246.91356951955,0.0,-4.5,0.33,True,0.0,0.33,0.0,0.0,0.0,0,2.0,0.66,PAPER_FILL,0.0,0.0,0.0,0.0,,HEDGE_UP,2.3
SES-1776805059,btc-updown-5m-1776839100,2026-04-22 06:26:04.954179+00:00,2026-04-22 06:26:04.954208+00:00,2026-04-22 06:26:04.954216+00:00,DOWN,0.35,77925.5,-61.99515180000162,10.0,HIGH,134805.77582033494,19198.35542201955,0.0,0.5,0.35,True,0.0,0.35,0.0,0.0,0.0,0,2.0,0.7,PAPER_FILL,0.0,0.0,0.0,0.0,,HEDGE_DOWN,2.3
SES-1776805059,btc-updown-5m-1776839400,2026-04-22 06:31:00.191308+00:00,2026-04-22 06:31:00.191353+00:00,2026-04-22 06:31:00.191358+00:00,UP,0.01,77941.0,-50.790371490002144,15.0,NORM,732652.2753703351,68651.72895851957,0.0,0.0,0.01,True,0.0,0.01,0.0,0.0,0.0,0,2.0,0.02,PAPER_FILL,0.0,0.0,0.0,0.0,,HEDGE_UP,2.3
SES-1776805059,btc-updown-5m-1776839400,2026-04-22 06:31:09.271544+00:00,2026-04-22 06:31:09.271564+00:00,2026-04-22 06:31:09.271571+00:00,DOWN,0.01,77952.0,-39.790371490002144,15.0,NORM,911436.3540103354,67011.41170451959,0.0,0.5,0.01,True,0.0,0.01,0.0,0.0,0.0,0,2.0,0.02,PAPER_FILL,0.0,0.0,0.0,0.0,,HEDGE_DOWN,2.3
SES-1776805059,btc-updown-5m-1776839700,2026-04-22 06:36:30.368947+00:00,2026-04-22 06:36:30.369020+00:00,2026-04-22 06:36:30.369026+00:00,UP,0.4,77885.5,-59.77999999999884,15.0,NORM,556854.390640335,45165.429197019526,0.0,0.0,0.4,True,0.0,0.4,0.0,0.0,0.0,0,2.0,0.8,PAPER_FILL,0.0,0.0,0.0,0.0,,HEDGE_UP,2.3
SES-1776805059,btc-updown-5m-1776839700,2026-04-22 06:36:31.572556+00:00,2026-04-22 06:36:31.572579+00:00,2026-04-22 06:36:31.572585+00:00,DOWN,0.4,77881.0,-64.27999999999884,15.0,NORM,555784.260480335,45255.30846701952,0.0,-1.0,0.4,True,0.0,0.4,0.0,0.0,0.0,0,2.0,0.8,PAPER_FILL,0.0,0.0,0.0,0.0,,HEDGE_DOWN,2.3
SES-1776805059,btc-updown-5m-1776840000,2026-04-22 06:41:00.382093+00:00,2026-04-22 06:41:00.382147+00:00,2026-04-22 06:41:00.382157+00:00,DOWN,0.01,77898.5,-90.67936857999302,15.0,NORM,-1365487.7290396667,110643.5335950196,0.0,0.0,0.01,True,0.0,0.01,0.0,0.0,0.0,0,2.0,0.02,PAPER_FILL,0.0,0.0,0.0,0.0,,HEDGE_DOWN,2.3
SES-1776805059,btc-updown-5m-1776840000,2026-04-22 06:41:02.793852+00:00,2026-04-22 06:41:02.793879+00:00,2026-04-22 06:41:02.793883+00:00,UP,0.01,77898.5,-90.67936857999302,15.0,NORM,-1365487.7290396667,110643.5335950196,0.0,0.0,0.01,True,0.0,0.01,0.0,0.0,0.0,0,2.0,0.02,PAPER_FILL,0.0,0.0,0.0,0.0,,HEDGE_UP,2.3
