timestamp,event_type,window_id,trigger,mode,details,gate_failed,state_snapshot_json
2026-04-21 17:57:01.734,ODDS_OUT_OF_RANGE,btc-updown-5m-1776794100,ODDS_OUT_OF_RANGE,SKIP,"ask=0.800 outside [0.01,0.4]",,"{""window_id"": ""btc-updown-5m-1776794100"", ""t_remaining"": 179, ""bot_mode"": ""EXECUTE""}"
2026-04-21 17:57:02.237,ODDS_OUT_OF_RANGE,btc-updown-5m-1776794100,ODDS_OUT_OF_RANGE,SKIP,"ask=0.800 outside [0.01,0.4]",,"{""window_id"": ""btc-updown-5m-1776794100"", ""t_remaining"": 179, ""bot_mode"": ""EXECUTE""}"
2026-04-21 17:57:02.739,ODDS_OUT_OF_RANGE,btc-updown-5m-1776794100,ODDS_OUT_OF_RANGE,SKIP,"ask=0.800 outside [0.01,0.4]",,"{""window_id"": ""btc-updown-5m-1776794100"", ""t_remaining"": 178, ""bot_mode"": ""EXECUTE""}"
2026-04-21 17:57:03.242,ODDS_OUT_OF_RANGE,btc-updown-5m-1776794100,ODDS_OUT_OF_RANGE,SKIP,"ask=0.800 outside [0.01,0.4]",,"{""window_id"": ""btc-updown-5m-1776794100"", ""t_remaining"": 178, ""bot_mode"": ""EXECUTE""}"
2026-04-21 17:57:04.245,ODDS_OUT_OF_RANGE,btc-updown-5m-1776794100,ODDS_OUT_OF_RANGE,SKIP,"ask=0.790 outside [0.01,0.4]",,"{""window_id"": ""btc-updown-5m-1776794100"", ""t_remaining"": 176, ""bot_mode"": ""EXECUTE""}"
2026-04-21 17:57:04.746,ODDS_OUT_OF_RANGE,btc-updown-5m-1776794100,ODDS_OUT_OF_RANGE,SKIP,"ask=0.790 outside [0.01,0.4]",,"{""window_id"": ""btc-updown-5m-1776794100"", ""t_remaining"": 176, ""bot_mode"": ""EXECUTE""}"
2026-04-21 17:57:05.250,ODDS_OUT_OF_RANGE,btc-updown-5m-1776794100,ODDS_OUT_OF_RANGE,SKIP,"ask=0.790 outside [0.01,0.4]",,"{""window_id"": ""btc-updown-5m-1776794100"", ""t_remaining"": 176, ""bot_mode"": ""EXECUTE""}"
2026-04-21 17:57:06.258,ODDS_OUT_OF_RANGE,btc-updown-5m-1776794100,ODDS_OUT_OF_RANGE,SKIP,"ask=0.790 outside [0.01,0.4]",,"{""window_id"": ""btc-updown-5m-1776794100"", ""t_remaining"": 175, ""bot_mode"": ""EXECUTE""}"
2026-04-21 17:57:06.762,ODDS_OUT_OF_RANGE,btc-updown-5m-1776794100,ODDS_OUT_OF_RANGE,SKIP,"ask=0.790 outside [0.01,0.4]",,"{""window_id"": ""btc-updown-5m-1776794100"", ""t_remaining"": 174, ""bot_mode"": ""EXECUTE""}"
2026-04-21 17:57:07.264,ODDS_OUT_OF_RANGE,btc-updown-5m-1776794100,ODDS_OUT_OF_RANGE,SKIP,"ask=0.790 outside [0.01,0.4]",,"{""window_id"": ""btc-updown-5m-1776794100"", ""t_remaining"": 173, ""bot_mode"": ""EXECUTE""}"
2026-04-21 17:57:07.766,ODDS_OUT_OF_RANGE,btc-updown-5m-1776794100,ODDS_OUT_OF_RANGE,SKIP,"ask=0.800 outside [0.01,0.4]",,"{""window_id"": ""btc-updown-5m-1776794100"", ""t_remaining"": 173, ""bot_mode"": ""EXECUTE""}"
2026-04-21 17:57:08.269,ODDS_OUT_OF_RANGE,btc-updown-5m-1776794100,ODDS_OUT_OF_RANGE,SKIP,"ask=0.800 outside [0.01,0.4]",,"{""window_id"": ""btc-updown-5m-1776794100"", ""t_remaining"": 173, ""bot_mode"": ""EXECUTE""}"
2026-04-21 17:57:09.776,ODDS_OUT_OF_RANGE,btc-updown-5m-1776794100,ODDS_OUT_OF_RANGE,SKIP,"ask=0.790 outside [0.01,0.4]",,"{""window_id"": ""btc-updown-5m-1776794100"", ""t_remaining"": 171, ""bot_mode"": ""EXECUTE""}"
2026-04-21 17:57:10.277,ODDS_OUT_OF_RANGE,btc-updown-5m-1776794100,ODDS_OUT_OF_RANGE,SKIP,"ask=0.790 outside [0.01,0.4]",,"{""window_id"": ""btc-updown-5m-1776794100"", ""t_remaining"": 170, ""bot_mode"": ""EXECUTE""}"
2026-04-21 17:57:10.780,ODDS_OUT_OF_RANGE,btc-updown-5m-1776794100,ODDS_OUT_OF_RANGE,SKIP,"ask=0.800 outside [0.01,0.4]",,"{""window_id"": ""btc-updown-5m-1776794100"", ""t_remaining"": 170, ""bot_mode"": ""EXECUTE""}"
2026-04-21 17:57:11.785,ODDS_OUT_OF_RANGE,btc-updown-5m-1776794100,ODDS_OUT_OF_RANGE,SKIP,"ask=0.800 outside [0.01,0.4]",,"{""window_id"": ""btc-updown-5m-1776794100"", ""t_remaining"": 169, ""bot_mode"": ""EXECUTE""}"
2026-04-21 17:57:12.289,ODDS_OUT_OF_RANGE,btc-updown-5m-1776794100,ODDS_OUT_OF_RANGE,SKIP,"ask=0.800 outside [0.01,0.4]",,"{""window_id"": ""btc-updown-5m-1776794100"", ""t_remaining"": 169, ""bot_mode"": ""EXECUTE""}"
2026-04-21 17:57:12.794,ODDS_OUT_OF_RANGE,btc-updown-5m-1776794100,ODDS_OUT_OF_RANGE,SKIP,"ask=0.800 outside [0.01,0.4]",,"{""window_id"": ""btc-updown-5m-1776794100"", ""t_remaining"": 168, ""bot_mode"": ""EXECUTE""}"
2026-04-21 17:57:13.799,ODDS_OUT_OF_RANGE,btc-updown-5m-1776794100,ODDS_OUT_OF_RANGE,SKIP,"ask=0.810 outside [0.01,0.4]",,"{""window_id"": ""btc-updown-5m-1776794100"", ""t_remaining"": 167, ""bot_mode"": ""EXECUTE""}"
2026-04-21 17:57:14.805,ODDS_OUT_OF_RANGE,btc-updown-5m-1776794100,ODDS_OUT_OF_RANGE,SKIP,"ask=0.830 outside [0.01,0.4]",,"{""window_id"": ""btc-updown-5m-1776794100"", ""t_remaining"": 166, ""bot_mode"": ""EXECUTE""}"
2026-04-21 17:57:15.811,ODDS_OUT_OF_RANGE,btc-updown-5m-1776794100,ODDS_OUT_OF_RANGE,SKIP,"ask=0.800 outside [0.01,0.4]",,"{""window_id"": ""btc-updown-5m-1776794100"", ""t_remaining"": 165, ""bot_mode"": ""EXECUTE""}"
2026-04-21 17:57:17.320,ODDS_OUT_OF_RANGE,btc-updown-5m-1776794100,ODDS_OUT_OF_RANGE,SKIP,"ask=0.800 outside [0.01,0.4]",,"{""window_id"": ""btc-updown-5m-1776794100"", ""t_remaining"": 164, ""bot_mode"": ""EXECUTE""}"
2026-04-21 17:57:17.822,ODDS_OUT_OF_RANGE,btc-updown-5m-1776794100,ODDS_OUT_OF_RANGE,SKIP,"ask=0.800 outside [0.01,0.4]",,"{""window_id"": ""btc-updown-5m-1776794100"", ""t_remaining"": 163, ""bot_mode"": ""EXECUTE""}"
2026-04-21 17:57:19.329,ODDS_OUT_OF_RANGE,btc-updown-5m-1776794100,ODDS_OUT_OF_RANGE,SKIP,"ask=0.990 outside [0.01,0.4]",,"{""window_id"": ""btc-updown-5m-1776794100"", ""t_remaining"": 161, ""bot_mode"": ""EXECUTE""}"
2026-04-21 17:57:19.831,ODDS_OUT_OF_RANGE,btc-updown-5m-1776794100,ODDS_OUT_OF_RANGE,SKIP,"ask=0.990 outside [0.01,0.4]",,"{""window_id"": ""btc-updown-5m-1776794100"", ""t_remaining"": 161, ""bot_mode"": ""EXECUTE""}"
