session_id,window_id,timestamp,t_remaining_sec,strike_price,hl_price,gap,gap_direction,atr_60m,atr_regime,cvd_60s,cvd_aligned,avg_volume_per_min,poly_up_odds,poly_down_odds,poly_up_ask_depth,poly_down_bid_depth,spread_pct,dual_side_ok,chainlink_age_sec,bot_mode,all_gates_pass,window_result
2026-04-19-143957,btc-updown-5m-1776610200,2026-04-19 14:50:49.852,251,76018.044,75951.5,-66.54399999999441,DOWN,0.0,LOW,-2.22156,True,8.33426,0,0,0,0,0,False,31,INIT,False,
2026-04-19-143957,btc-updown-5m-1776610200,2026-04-19 14:50:54.863,246,76018.044,75951.5,-66.54399999999441,DOWN,0.0,LOW,-2.22156,True,8.33426,0,0,0,0,0,False,17,INIT,False,
2026-04-19-143957,btc-updown-5m-1776610200,2026-04-19 14:50:59.884,241,76018.044,75951.5,-66.54399999999441,DOWN,0.0,LOW,-2.22156,True,8.33426,0,0,0,0,0,False,17,INIT,False,
2026-04-19-143957,btc-updown-5m-1776610200,2026-04-19 14:51:04.923,236,76018.044,75951.5,-66.54399999999441,DOWN,0.0,LOW,-2.22156,True,8.33426,0,0,0,0,0,False,17,INIT,False,
2026-04-19-143957,btc-updown-5m-1776610200,2026-04-19 14:51:09.938,231,76018.044,75951.5,-66.54399999999441,DOWN,0.0,LOW,-2.22156,True,8.33426,0,0,0,0,0,False,17,INIT,False,
2026-04-19-143957,btc-updown-5m-1776610200,2026-04-19 14:51:14.958,226,76018.044,75951.5,-66.54399999999441,DOWN,0.0,LOW,-2.22156,True,8.33426,0,0,0,0,0,False,17,INIT,False,
2026-04-19-143957,btc-updown-5m-1776610200,2026-04-19 14:51:19.975,221,76018.044,75951.5,-66.54399999999441,DOWN,0.0,LOW,-2.22156,True,8.33426,0,0,0,0,0,False,17,INIT,False,
2026-04-19-143957,btc-updown-5m-1776610200,2026-04-19 14:51:24.991,216,76018.044,75951.5,-66.54399999999441,DOWN,0.0,LOW,-2.22156,True,8.33426,0,0,0,0,0,False,17,INIT,False,
2026-04-19-143957,btc-updown-5m-1776610200,2026-04-19 14:51:30.095,210,76018.044,75951.5,-66.54399999999441,DOWN,0.0,LOW,-2.22156,True,8.33426,0,0,0,0,0,False,17,INIT,False,
2026-04-19-143957,btc-updown-5m-1776610200,2026-04-19 14:51:35.107,205,76018.044,75951.5,-66.54399999999441,DOWN,0.0,LOW,-2.22156,True,8.33426,0,0,0,0,0,False,17,INIT,False,
2026-04-19-143957,btc-updown-5m-1776610200,2026-04-19 14:51:40.159,200,76018.044,75951.5,-66.54399999999441,DOWN,0.0,LOW,-2.22156,True,8.33426,0,0,0,0,0,False,17,INIT,False,
2026-04-19-143957,btc-updown-5m-1776610200,2026-04-19 14:51:45.179,195,76018.044,75951.5,-66.54399999999441,DOWN,0.0,LOW,-2.22156,True,8.33426,0,0,0,0,0,False,17,INIT,False,
2026-04-19-143957,btc-updown-5m-1776610200,2026-04-19 14:51:50.194,190,76018.044,75951.5,-66.54399999999441,DOWN,0.0,LOW,-2.22156,True,8.33426,0,0,0,0,0,False,17,INIT,False,
2026-04-19-143957,btc-updown-5m-1776610200,2026-04-19 14:51:55.213,185,76018.044,75951.5,-66.54399999999441,DOWN,0.0,LOW,-2.22156,True,8.33426,0,0,0,0,0,False,17,INIT,False,
2026-04-19-143957,btc-updown-5m-1776610200,2026-04-19 14:52:00.287,180,76018.044,75951.5,-66.54399999999441,DOWN,0.0,LOW,-2.22156,True,8.33426,0,0,0,0,0,False,17,INIT,False,
2026-04-19-143957,btc-updown-5m-1776610200,2026-04-19 14:52:05.328,175,76018.044,75951.5,-66.54399999999441,DOWN,0.0,LOW,-2.22156,True,8.33426,0,0,0,0,0,False,23,INIT,False,
2026-04-19-143957,btc-updown-5m-1776610200,2026-04-19 14:52:10.336,170,76018.044,75951.5,-66.54399999999441,DOWN,0.0,LOW,-2.22156,True,8.33426,0,0,0,0,0,False,23,INIT,False,
2026-04-19-143957,btc-updown-5m-1776610200,2026-04-19 14:52:15.350,165,76018.044,75951.5,-66.54399999999441,DOWN,0.0,LOW,-2.22156,True,8.33426,0,0,0,0,0,False,1,INIT,False,
2026-04-19-143957,btc-updown-5m-1776610200,2026-04-19 14:52:20.356,160,76018.044,75951.5,-66.54399999999441,DOWN,0.0,LOW,-2.22156,True,8.33426,0,0,0,0,0,False,1,INIT,False,
2026-04-19-143957,btc-updown-5m-1776610200,2026-04-19 14:52:25.364,155,76018.044,75951.5,-66.54399999999441,DOWN,0.0,LOW,-2.22156,True,8.33426,0,0,0,0,0,False,1,INIT,False,
2026-04-19-143957,btc-updown-5m-1776610200,2026-04-19 14:52:30.376,150,76018.044,75951.5,-66.54399999999441,DOWN,0.0,LOW,-2.22156,True,8.33426,0,0,0,0,0,False,1,INIT,False,
2026-04-19-143957,btc-updown-5m-1776610200,2026-04-19 14:52:35.393,145,76018.044,75951.5,-66.54399999999441,DOWN,0.0,LOW,-2.22156,True,8.33426,0,0,0,0,0,False,1,INIT,False,
2026-04-19-143957,btc-updown-5m-1776610200,2026-04-19 14:52:40.410,140,76018.044,75951.5,-66.54399999999441,DOWN,0.0,LOW,-2.22156,True,8.33426,0,0,0,0,0,False,23,INIT,False,
2026-04-19-143957,btc-updown-5m-1776610200,2026-04-19 14:52:45.430,135,76018.044,75951.5,-66.54399999999441,DOWN,0.0,LOW,-2.22156,True,8.33426,0,0,0,0,0,False,23,INIT,False,
2026-04-19-143957,btc-updown-5m-1776610200,2026-04-19 14:52:50.437,130,76018.044,75951.5,-66.54399999999441,DOWN,0.0,LOW,-2.22156,True,8.33426,0,0,0,0,0,False,23,INIT,False,
2026-04-19-143957,btc-updown-5m-1776610200,2026-04-19 14:52:55.467,125,76018.044,75951.5,-66.54399999999441,DOWN,0.0,LOW,-2.22156,True,8.33426,0,0,0,0,0,False,23,INIT,False,
2026-04-19-143957,btc-updown-5m-1776610200,2026-04-19 14:53:00.483,120,76018.044,75951.5,-66.54399999999441,DOWN,0.0,LOW,-2.22156,True,8.33426,0,0,0,0,0,False,23,INIT,False,
2026-04-19-143957,btc-updown-5m-1776610200,2026-04-19 14:53:05.499,115,76018.044,75951.5,-66.54399999999441,DOWN,0.0,LOW,-2.22156,True,8.33426,0,0,0,0,0,False,23,INIT,False,
2026-04-19-143957,btc-updown-5m-1776610200,2026-04-19 14:53:10.521,110,76018.044,75951.5,-66.54399999999441,DOWN,0.0,LOW,-2.22156,True,8.33426,0,0,0,0,0,False,23,INIT,False,
2026-04-19-143957,btc-updown-5m-1776610200,2026-04-19 14:53:15.560,105,76018.044,75951.5,-66.54399999999441,DOWN,0.0,LOW,-2.22156,True,8.33426,0,0,0,0,0,False,23,INIT,False,
2026-04-19-143957,btc-updown-5m-1776610200,2026-04-19 14:53:20.578,100,76018.044,75951.5,-66.54399999999441,DOWN,0.0,LOW,-2.22156,True,8.33426,0,0,0,0,0,False,23,INIT,False,
2026-04-19-143957,btc-updown-5m-1776610200,2026-04-19 14:53:25.623,95,76018.044,75951.5,-66.54399999999441,DOWN,0.0,LOW,-2.22156,True,8.33426,0,0,0,0,0,False,4,INIT,False,
2026-04-19-143957,btc-updown-5m-1776610200,2026-04-19 14:53:30.634,90,76018.044,75951.5,-66.54399999999441,DOWN,0.0,LOW,-2.22156,True,8.33426,0,0,0,0,0,False,9,INIT,False,
2026-04-19-143957,btc-updown-5m-1776610200,2026-04-19 14:53:35.654,85,76018.044,75951.5,-66.54399999999441,DOWN,0.0,LOW,-2.22156,True,8.33426,0,0,0,0,0,False,9,INIT,False,
2026-04-19-143957,btc-updown-5m-1776610200,2026-04-19 14:53:40.673,80,76018.044,75951.5,-66.54399999999441,DOWN,0.0,LOW,-2.22156,True,8.33426,0,0,0,0,0,False,22,INIT,False,
2026-04-19-143957,btc-updown-5m-1776610200,2026-04-19 14:53:45.696,75,76018.044,75951.5,-66.54399999999441,DOWN,0.0,LOW,-2.22156,True,8.33426,0,0,0,0,0,False,25,INIT,False,
2026-04-19-143957,btc-updown-5m-1776610200,2026-04-19 14:53:50.712,70,76018.044,75951.5,-66.54399999999441,DOWN,0.0,LOW,-2.22156,True,8.33426,0,0,0,0,0,False,31,INIT,False,
2026-04-19-143957,btc-updown-5m-1776610200,2026-04-19 14:53:55.749,65,76018.044,75951.5,-66.54399999999441,DOWN,0.0,LOW,-2.22156,True,8.33426,0,0,0,0,0,False,1,INIT,False,
2026-04-19-143957,btc-updown-5m-1776610200,2026-04-19 14:54:00.813,60,76018.044,75951.5,-66.54399999999441,DOWN,0.0,LOW,-2.22156,True,8.33426,0,0,0,0,0,False,5,INIT,False,
2026-04-19-143957,btc-updown-5m-1776610200,2026-04-19 14:54:05.833,55,76018.044,75951.5,-66.54399999999441,DOWN,0.0,LOW,-2.22156,True,8.33426,0,0,0,0,0,False,10,INIT,False,
2026-04-19-143957,btc-updown-5m-1776610200,2026-04-19 14:54:10.864,50,76018.044,75951.5,-66.54399999999441,DOWN,0.0,LOW,-2.22156,True,8.33426,0,0,0,0,0,False,18,INIT,False,
2026-04-19-143957,btc-updown-5m-1776610200,2026-04-19 14:54:15.896,45,76018.044,75951.5,-66.54399999999441,DOWN,0.0,LOW,-2.22156,True,8.33426,0,0,0,0,0,False,21,INIT,False,
2026-04-19-143957,btc-updown-5m-1776610200,2026-04-19 14:54:20.938,40,76018.044,75951.5,-66.54399999999441,DOWN,0.0,LOW,-2.22156,True,8.33426,0,0,0,0,0,False,28,INIT,False,
2026-04-19-143957,btc-updown-5m-1776610200,2026-04-19 14:54:25.957,35,76018.044,75951.5,-66.54399999999441,DOWN,0.0,LOW,-2.22156,True,8.33426,0,0,0,0,0,False,28,INIT,False,
2026-04-19-143957,btc-updown-5m-1776610200,2026-04-19 14:54:30.971,30,76018.044,75951.5,-66.54399999999441,DOWN,0.0,LOW,-2.22156,True,8.33426,0,0,0,0,0,False,5,INIT,False,
2026-04-19-143957,btc-updown-5m-1776610200,2026-04-19 14:54:35.991,25,76018.044,75951.5,-66.54399999999441,DOWN,0.0,LOW,-2.22156,True,8.33426,0,0,0,0,0,False,9,INIT,False,
2026-04-19-143957,btc-updown-5m-1776610200,2026-04-19 14:54:40.998,20,76018.044,75951.5,-66.54399999999441,DOWN,0.0,LOW,-2.22156,True,8.33426,0,0,0,0,0,False,15,INIT,False,
2026-04-19-143957,btc-updown-5m-1776610200,2026-04-19 14:54:46.016,14,76018.044,75951.5,-66.54399999999441,DOWN,0.0,LOW,-2.22156,True,8.33426,0,0,0,0,0,False,21,INIT,False,
2026-04-19-143957,btc-updown-5m-1776610200,2026-04-19 14:54:51.036,9,76018.044,75951.5,-66.54399999999441,DOWN,0.0,LOW,-2.22156,True,8.33426,0,0,0,0,0,False,24,INIT,False,
2026-04-19-143957,btc-updown-5m-1776610200,2026-04-19 14:54:56.056,4,76018.044,75951.5,-66.54399999999441,DOWN,0.0,LOW,-2.22156,True,8.33426,0,0,0,0,0,False,31,INIT,False,
2026-04-19-143957,btc-updown-5m-1776610500,2026-04-19 14:55:01.068,299,76018.044,75951.5,-66.54399999999441,DOWN,0.0,LOW,-2.22156,True,8.33426,0,0,0,0,0,False,1,INIT,False,
2026-04-19-143957,btc-updown-5m-1776610500,2026-04-19 14:55:06.082,294,76018.044,75951.5,-66.54399999999441,DOWN,0.0,LOW,-2.22156,True,8.33426,0,0,0,0,0,False,7,INIT,False,
2026-04-19-143957,btc-updown-5m-1776610500,2026-04-19 14:55:11.107,289,76018.044,75951.5,-66.54399999999441,DOWN,0.0,LOW,-2.22156,True,8.33426,0,0,0,0,0,False,10,INIT,False,
2026-04-19-143957,btc-updown-5m-1776610500,2026-04-19 14:55:16.117,284,76018.044,75951.5,-66.54399999999441,DOWN,0.0,LOW,-2.22156,True,8.33426,0,0,0,0,0,False,16,INIT,False,
2026-04-19-143957,btc-updown-5m-1776610500,2026-04-19 14:55:21.124,279,76018.044,75951.5,-66.54399999999441,DOWN,0.0,LOW,-2.22156,True,8.33426,0,0,0,0,0,False,19,INIT,False,
2026-04-19-143957,btc-updown-5m-1776610500,2026-04-19 14:55:26.137,274,76018.044,75951.5,-66.54399999999441,DOWN,0.0,LOW,-2.22156,True,8.33426,0,0,0,0,0,False,23,INIT,False,
2026-04-19-143957,btc-updown-5m-1776610500,2026-04-19 14:55:31.153,269,76018.044,75951.5,-66.54399999999441,DOWN,0.0,LOW,-2.22156,True,8.33426,0,0,0,0,0,False,23,INIT,False,
2026-04-19-143957,btc-updown-5m-1776610500,2026-04-19 14:55:36.305,264,76018.044,75951.5,-66.54399999999441,DOWN,0.0,LOW,-2.22156,True,8.33426,0,0,0,0,0,False,23,INIT,False,
2026-04-19-143957,btc-updown-5m-1776610500,2026-04-19 14:55:41.319,259,76018.044,75951.5,-66.54399999999441,DOWN,0.0,LOW,-2.22156,True,8.33426,0,0,0,0,0,False,23,INIT,False,
2026-04-19-143957,btc-updown-5m-1776610500,2026-04-19 14:55:46.338,254,76018.044,75951.5,-66.54399999999441,DOWN,0.0,LOW,-2.22156,True,8.33426,0,0,0,0,0,False,14,INIT,False,
2026-04-19-143957,btc-updown-5m-1776610500,2026-04-19 14:55:51.353,249,76018.044,75951.5,-66.54399999999441,DOWN,0.0,LOW,-2.22156,True,8.33426,0,0,0,0,0,False,20,INIT,False,
2026-04-19-143957,btc-updown-5m-1776610500,2026-04-19 14:55:56.375,244,76018.044,75951.5,-66.54399999999441,DOWN,0.0,LOW,-2.22156,True,8.33426,0,0,0,0,0,False,20,INIT,False,
2026-04-19-143957,btc-updown-5m-1776610500,2026-04-19 14:56:01.384,239,76018.044,75951.5,-66.54399999999441,DOWN,0.0,LOW,-2.22156,True,8.33426,0,0,0,0,0,False,30,INIT,False,
2026-04-19-143957,btc-updown-5m-1776610500,2026-04-19 14:56:06.393,234,76018.044,75951.5,-66.54399999999441,DOWN,0.0,LOW,-2.22156,True,8.33426,0,0,0,0,0,False,30,INIT,False,
2026-04-19-143957,btc-updown-5m-1776610500,2026-04-19 14:56:11.410,229,76018.044,75951.5,-66.54399999999441,DOWN,0.0,LOW,-2.22156,True,8.33426,0,0,0,0,0,False,30,INIT,False,
2026-04-19-143957,btc-updown-5m-1776610500,2026-04-19 14:56:16.508,224,76018.044,75951.5,-66.54399999999441,DOWN,0.0,LOW,-2.22156,True,8.33426,0,0,0,0,0,False,11,INIT,False,
2026-04-19-143957,btc-updown-5m-1776610500,2026-04-19 14:56:21.526,219,76018.044,75951.5,-66.54399999999441,DOWN,0.0,LOW,-2.22156,True,8.33426,0,0,0,0,0,False,14,INIT,False,
2026-04-19-143957,btc-updown-5m-1776610500,2026-04-19 14:56:26.584,214,76018.044,75951.5,-66.54399999999441,DOWN,0.0,LOW,-2.22156,True,8.33426,0,0,0,0,0,False,21,INIT,False,
2026-04-19-143957,btc-updown-5m-1776610500,2026-04-19 14:56:31.601,209,76018.044,75951.5,-66.54399999999441,DOWN,0.0,LOW,-2.22156,True,8.33426,0,0,0,0,0,False,27,INIT,False,
2026-04-19-143957,btc-updown-5m-1776610500,2026-04-19 14:56:36.611,204,76018.044,75951.5,-66.54399999999441,DOWN,0.0,LOW,-2.22156,True,8.33426,0,0,0,0,0,False,30,INIT,False,
2026-04-19-143957,btc-updown-5m-1776610500,2026-04-19 14:56:41.626,199,76018.044,75951.5,-66.54399999999441,DOWN,0.0,LOW,-2.22156,True,8.33426,0,0,0,0,0,False,1,INIT,False,
2026-04-19-143957,btc-updown-5m-1776610500,2026-04-19 14:56:46.659,194,76018.044,75951.5,-66.54399999999441,DOWN,0.0,LOW,-2.22156,True,8.33426,0,0,0,0,0,False,6,INIT,False,
2026-04-19-143957,btc-updown-5m-1776610500,2026-04-19 14:56:51.672,189,76018.044,75951.5,-66.54399999999441,DOWN,0.0,LOW,-2.22156,True,8.33426,0,0,0,0,0,False,14,INIT,False,
2026-04-19-143957,btc-updown-5m-1776610500,2026-04-19 14:56:56.693,184,76018.044,75951.5,-66.54399999999441,DOWN,0.0,LOW,-2.22156,True,8.33426,0,0,0,0,0,False,14,INIT,False,
2026-04-19-143957,btc-updown-5m-1776610500,2026-04-19 14:57:01.710,179,76018.044,75951.5,-66.54399999999441,DOWN,0.0,LOW,-2.22156,True,8.33426,0,0,0,0,0,False,14,INIT,False,
2026-04-19-143957,btc-updown-5m-1776610500,2026-04-19 14:57:06.727,174,76018.044,75951.5,-66.54399999999441,DOWN,0.0,LOW,-2.22156,True,8.33426,0,0,0,0,0,False,29,INIT,False,
2026-04-19-143957,btc-updown-5m-1776610500,2026-04-19 14:57:11.738,169,76018.044,75951.5,-66.54399999999441,DOWN,0.0,LOW,-2.22156,True,8.33426,0,0,0,0,0,False,35,INIT,False,
2026-04-19-143957,btc-updown-5m-1776610500,2026-04-19 14:57:16.758,164,76018.044,75951.5,-66.54399999999441,DOWN,0.0,LOW,-2.22156,True,8.33426,0,0,0,0,0,False,38,INIT,False,
2026-04-19-143957,btc-updown-5m-1776610500,2026-04-19 14:57:21.766,159,76018.044,75951.5,-66.54399999999441,DOWN,0.0,LOW,-2.22156,True,8.33426,0,0,0,0,0,False,0,INIT,False,
2026-04-19-143957,btc-updown-5m-1776610500,2026-04-19 14:57:26.787,154,76018.044,75951.5,-66.54399999999441,DOWN,0.0,LOW,-2.22156,True,8.33426,0,0,0,0,0,False,3,INIT,False,
2026-04-19-143957,btc-updown-5m-1776610500,2026-04-19 14:57:32.323,148,76018.044,75951.5,-66.54399999999441,DOWN,0.0,LOW,-2.22156,True,8.33426,0,0,0,0,0,False,10,INIT,False,
2026-04-19-150536,btc-updown-5m-1776611100,2026-04-19 15:05:41.970,259,0.0,75911.0,0.0,NEUTRAL,0.0,LOW,0.019540000000000002,False,0.10104,0,0,0,0,0,False,33,INIT,False,
2026-04-19-150536,btc-updown-5m-1776611100,2026-04-19 15:05:46.976,254,0.0,75910.5,0.0,NEUTRAL,0.0,LOW,-0.07501999999999999,False,0.21094,0,0,0,0,0,False,36,INIT,False,
2026-04-19-150536,btc-updown-5m-1776611100,2026-04-19 15:05:51.995,249,0.0,75910.5,0.0,NEUTRAL,0.0,LOW,-0.21304,False,0.36358,0,0,0,0,0,False,2,INIT,False,
2026-04-19-150536,btc-updown-5m-1776611100,2026-04-19 15:05:57.008,243,75989.663,75919.5,-70.16300000000047,DOWN,0.0,LOW,0.73798,False,1.71152,0,0,0,0,0,False,8,INIT,False,
2026-04-19-150536,btc-updown-5m-1776611100,2026-04-19 15:06:02.025,238,75989.663,75919.5,-70.16300000000047,DOWN,0.0,LOW,0.66596,False,1.81278,0,0,0,0,0,False,11,INIT,False,
2026-04-19-150536,btc-updown-5m-1776611100,2026-04-19 15:06:07.034,233,75989.663,75919.5,-70.16300000000047,DOWN,0.0,LOW,0.85341,False,2.00023,0,0,0,0,0,False,17,INIT,False,
2026-04-19-150536,btc-updown-5m-1776611100,2026-04-19 15:06:12.053,228,75989.663,75904.5,-85.16300000000047,DOWN,0.0,LOW,0.45787999999999995,False,2.3997,0,0,0,0,0,False,23,INIT,False,
2026-04-19-150536,btc-updown-5m-1776611100,2026-04-19 15:06:17.060,223,75989.663,75901.0,-88.66300000000047,DOWN,0.0,LOW,-0.69355,False,3.55545,0,0,0,0,0,False,26,INIT,False,
2026-04-19-150536,btc-updown-5m-1776611100,2026-04-19 15:06:22.086,218,75989.663,75884.0,-105.66300000000047,DOWN,0.0,LOW,-1.6944400000000002,True,4.65634,0,0,0,0,0,False,0,INIT,False,
2026-04-19-150536,btc-updown-5m-1776611100,2026-04-19 15:06:27.098,213,75989.663,75883.5,-106.16300000000047,DOWN,0.0,LOW,-1.7208800000000002,True,4.684,0,0,0,0,0,False,3,INIT,False,
2026-04-19-150536,btc-updown-5m-1776611100,2026-04-19 15:06:32.137,208,75989.663,75878.0,-111.66300000000047,DOWN,0.0,LOW,-5.75565,True,8.71877,0,0,0,0,0,False,10,INIT,False,
2026-04-19-150536,btc-updown-5m-1776611100,2026-04-19 15:06:37.160,203,75989.663,75857.5,-132.16300000000047,DOWN,0.0,LOW,-6.80284,True,9.7743,0,0,0,0,0,False,16,INIT,False,
2026-04-19-150536,btc-updown-5m-1776611100,2026-04-19 15:06:42.170,198,75989.663,75857.5,-132.16300000000047,DOWN,0.0,LOW,-6.76295,True,9.519535362645268,0,0,0,0,0,False,19,INIT,False,
2026-04-19-150536,btc-updown-5m-1776611100,2026-04-19 15:06:47.188,193,75989.663,75857.0,-132.66300000000047,DOWN,0.0,LOW,-6.68284,True,8.96531295049846,0,0,0,0,0,False,22,INIT,False,
2026-04-19-150536,btc-updown-5m-1776611100,2026-04-19 15:06:52.197,188,75989.663,75857.0,-132.66300000000047,DOWN,0.0,LOW,-6.68284,True,8.96531295049846,0,0,0,0,0,False,28,INIT,False,
2026-04-19-150536,btc-updown-5m-1776611100,2026-04-19 15:06:57.210,183,75989.663,75857.0,-132.66300000000047,DOWN,0.0,LOW,-6.68284,True,8.96531295049846,0,0,0,0,0,False,28,INIT,False,
2026-04-19-150536,btc-updown-5m-1776611100,2026-04-19 15:07:02.226,178,75989.663,75879.0,-110.66300000000047,DOWN,0.0,LOW,-7.36269,True,7.21635856177826,0,0,0,0,0,False,5,INIT,False,
2026-04-19-150536,btc-updown-5m-1776611100,2026-04-19 15:07:07.263,173,75989.663,75878.5,-111.16300000000047,DOWN,0.0,LOW,-7.48798,True,6.903236186768803,0,0,0,0,0,False,9,INIT,False,
2026-04-19-150536,btc-updown-5m-1776611100,2026-04-19 15:07:12.279,168,75989.663,75881.0,-108.66300000000047,DOWN,0.0,LOW,-6.7158299999999995,True,6.7703733294448405,0,0,0,0,0,False,17,INIT,False,
2026-04-19-150536,btc-updown-5m-1776611100,2026-04-19 15:07:17.289,163,75989.663,75885.5,-104.16300000000047,DOWN,0.0,LOW,-6.61586,True,6.504973736456983,0,0,0,0,0,False,20,INIT,False,
2026-04-19-150536,btc-updown-5m-1776611100,2026-04-19 15:07:22.305,158,75989.663,75885.5,-104.16300000000047,DOWN,0.0,LOW,-4.38971,True,6.296653959823663,0,0,0,0,0,False,26,INIT,False,
2026-04-19-150536,btc-updown-5m-1776611100,2026-04-19 15:07:27.324,153,75989.663,75899.0,-90.66300000000047,DOWN,0.0,LOW,-4.01009,True,6.149808024758053,0,0,0,0,0,False,0,INIT,False,
2026-04-19-150536,btc-updown-5m-1776611100,2026-04-19 15:07:32.334,148,75989.663,75890.0,-99.66300000000047,DOWN,0.0,LOW,0.47082,False,6.10246769419733,0,0,0,0,0,False,3,INIT,False,
2026-04-19-150536,btc-updown-5m-1776611100,2026-04-19 15:07:37.345,143,75989.663,75889.5,-100.16300000000047,DOWN,0.0,LOW,1.49508,False,5.854410961354065,0,0,0,0,0,False,9,INIT,False,
2026-04-19-150536,btc-updown-5m-1776611100,2026-04-19 15:07:42.355,138,75989.663,75889.5,-100.16300000000047,DOWN,0.0,LOW,1.48684,False,5.642211400565052,0,0,0,0,0,False,16,INIT,False,
2026-04-19-150536,btc-updown-5m-1776611100,2026-04-19 15:07:47.370,133,75989.663,75889.5,-100.16300000000047,DOWN,0.0,LOW,1.06959,False,5.7183335552496,0,0,0,0,0,False,19,INIT,False,
2026-04-19-150536,btc-updown-5m-1776611100,2026-04-19 15:07:52.380,128,75989.663,75894.5,-95.16300000000047,DOWN,0.0,LOW,1.07619,False,5.580992091675138,0,0,0,0,0,False,25,INIT,False,
2026-04-19-150536,btc-updown-5m-1776611100,2026-04-19 15:07:57.393,123,75989.663,75894.5,-95.16300000000047,DOWN,0.0,LOW,1.0768,False,5.30265304672132,0,0,0,0,0,False,29,INIT,False,
2026-04-19-150536,btc-updown-5m-1776611100,2026-04-19 15:08:02.406,118,75989.663,75917.0,-72.66300000000047,DOWN,0.0,LOW,5.2266200000000005,False,6.912794802262623,0,0,0,0,0,False,0,INIT,False,
2026-04-19-150536,btc-updown-5m-1776611100,2026-04-19 15:08:07.415,113,75989.663,75926.5,-63.163000000000466,DOWN,0.0,LOW,5.07498,False,6.702748409508222,0,0,0,0,0,False,6,INIT,False,
2026-04-19-150536,btc-updown-5m-1776611100,2026-04-19 15:08:12.424,108,75989.663,75926.5,-63.163000000000466,DOWN,0.0,LOW,4.88868,False,6.631270547487102,0,0,0,0,0,False,10,INIT,False,
2026-04-19-150536,btc-updown-5m-1776611100,2026-04-19 15:08:17.466,103,75989.663,75927.0,-62.663000000000466,DOWN,0.0,LOW,5.01307,False,6.61541848912669,0,0,0,0,0,False,16,INIT,False,
2026-04-19-150536,btc-updown-5m-1776611100,2026-04-19 15:08:22.481,98,75989.663,75926.5,-63.163000000000466,DOWN,0.0,LOW,5.0316,False,6.50255510533463,0,0,0,0,0,False,19,INIT,False,
2026-04-19-150536,btc-updown-5m-1776611100,2026-04-19 15:08:27.503,93,75989.663,75914.0,-75.66300000000047,DOWN,0.0,LOW,4.1017600000000005,False,6.430482242908292,0,0,0,0,0,False,25,INIT,False,
2026-04-19-150536,btc-updown-5m-1776611100,2026-04-19 15:08:32.514,88,75989.663,75898.5,-91.16300000000047,DOWN,0.0,LOW,3.81463,False,6.319989430946102,0,0,0,0,0,False,32,INIT,False,
2026-04-19-150536,btc-updown-5m-1776611100,2026-04-19 15:08:37.524,83,75989.663,75907.0,-82.66300000000047,DOWN,0.0,LOW,-2.55617,True,8.587204518310507,0,0,0,0,0,False,1,INIT,False,
2026-04-19-150536,btc-updown-5m-1776611100,2026-04-19 15:08:42.534,78,75989.663,75919.0,-70.66300000000047,DOWN,0.0,LOW,2.2101800000000003,False,9.93768392859167,0,0,0,0,0,False,8,INIT,False,
2026-04-19-150536,btc-updown-5m-1776611100,2026-04-19 15:08:47.551,73,75989.663,75919.0,-70.66300000000047,DOWN,0.0,LOW,2.2101800000000003,False,9.93768392859167,0,0,0,0,0,False,8,INIT,False,
2026-04-19-150536,btc-updown-5m-1776611100,2026-04-19 15:08:52.564,68,75989.663,75919.0,-70.66300000000047,DOWN,0.0,LOW,2.2101800000000003,False,9.93768392859167,0,0,0,0,0,False,8,INIT,False,
2026-04-19-150536,btc-updown-5m-1776611100,2026-04-19 15:08:57.599,63,75989.663,75938.5,-51.163000000000466,DOWN,0.0,LOW,12.5053,False,12.20714985761401,0,0,0,0,0,False,21,INIT,False,
2026-04-19-150536,btc-updown-5m-1776611100,2026-04-19 15:09:02.613,58,75989.663,75938.5,-51.163000000000466,DOWN,0.0,LOW,8.22574,False,12.013821924696282,0,0,0,0,0,False,27,INIT,False,
2026-04-19-150536,btc-updown-5m-1776611100,2026-04-19 15:09:07.620,53,75989.663,75924.0,-65.66300000000047,DOWN,0.0,LOW,8.59168,False,11.772824980466229,0,0,0,0,0,False,30,INIT,False,
2026-04-19-150536,btc-updown-5m-1776611100,2026-04-19 15:09:12.633,48,75989.663,75920.5,-69.16300000000047,DOWN,0.0,LOW,8.66599,False,11.500618501334587,0,0,0,0,0,False,4,INIT,False,
2026-04-19-150536,btc-updown-5m-1776611100,2026-04-19 15:09:17.649,43,75989.663,75920.5,-69.16300000000047,DOWN,0.0,LOW,8.64187,False,11.378549829354764,0,0,0,0,0,False,10,INIT,False,
2026-04-19-150536,btc-updown-5m-1776611100,2026-04-19 15:09:22.665,38,75989.663,75920.5,-69.16300000000047,DOWN,0.0,LOW,8.12076,False,11.039527210529048,0,0,0,0,0,False,14,INIT,False,
2026-04-19-150536,btc-updown-5m-1776611100,2026-04-19 15:09:27.718,33,75989.663,75920.0,-69.66300000000047,DOWN,0.0,LOW,8.64784,False,10.753683702981782,0,0,0,0,0,False,21,INIT,False,
2026-04-19-150536,btc-updown-5m-1776611100,2026-04-19 15:09:32.725,28,75989.663,75920.5,-69.16300000000047,DOWN,0.0,LOW,8.63615,False,10.609796378887289,0,0,0,0,0,False,24,INIT,False,
