timestamp,event_type,window_id,trigger,mode,details,gate_failed,state_snapshot_json
2026-04-19 15:19:24.552,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:19:24.553,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:19:24.555,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:19:24.556,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:19:24.559,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:19:24.560,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:19:24.561,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:19:24.562,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:19:24.563,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:19:24.565,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:19:24.566,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:19:24.567,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:19:24.568,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:19:24.569,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:19:24.570,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:19:24.572,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:19:24.575,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:19:24.576,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:19:24.577,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:19:24.578,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:19:24.580,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:19:24.581,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:19:24.582,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:19:24.583,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:19:24.585,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:19:24.586,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:19:24.587,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:19:24.591,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:19:24.592,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:19:24.594,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:19:24.595,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:19:24.596,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:19:24.597,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:19:24.599,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:19:24.600,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:19:24.601,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:19:24.602,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:19:24.603,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:19:24.607,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:19:24.608,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:19:24.609,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:19:24.610,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:19:24.611,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:19:24.612,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:19:24.614,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:19:24.615,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:19:24.616,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:19:24.617,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:19:24.618,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:19:24.622,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:19:24.623,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:19:24.625,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:19:24.626,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:19:24.628,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:19:24.629,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:19:24.630,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:19:24.631,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:19:24.632,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:19:24.634,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:19:24.636,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:19:24.637,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:19:24.639,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:19:24.640,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:19:24.642,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:19:24.643,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:19:24.645,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:19:24.646,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:19:24.647,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:19:24.648,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:19:24.651,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:19:24.652,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:19:24.653,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:19:24.655,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:19:24.656,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:19:24.658,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:19:24.659,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:19:24.660,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:19:24.661,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:19:24.663,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:19:24.664,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:19:24.667,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:19:24.668,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:19:24.669,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:19:24.671,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:19:24.672,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:19:24.674,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:19:24.675,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:19:24.676,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:19:24.677,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:19:24.678,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:19:24.679,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:19:24.683,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:19:24.684,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:19:24.685,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:19:24.686,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:19:24.688,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:19:24.689,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:19:24.691,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:19:24.692,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:19:24.693,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:19:24.694,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:19:24.696,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:19:24.698,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:19:24.699,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:19:24.700,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:19:24.701,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:19:24.703,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:19:24.704,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:19:24.705,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:19:24.706,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:19:24.708,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:19:24.709,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:19:24.710,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:19:24.711,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:19:24.713,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:19:24.714,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:19:24.716,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:19:24.717,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:19:24.718,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:19:24.719,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:19:24.720,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:19:40.526,WS_HEARTBEAT_TIMEOUT,,hyperliquid,,No pong received within 3 seconds,,{}
2026-04-19 15:19:42.495,WS_RECONNECT,,hyperliquid,,"Reconnecting attempt 1/5, delay 1s",,{}
2026-04-19 15:19:43.878,WS_RECONNECT,,hyperliquid,,connected,,{}
2026-04-19 15:19:55.108,WS_HEARTBEAT_TIMEOUT,btc-updown-5m-1776611100,polymarket,,No pong received within 3 seconds,,{}
2026-04-19 15:19:56.127,WS_HEARTBEAT_TIMEOUT,,hyperliquid,,No pong received within 3 seconds,,{}
2026-04-19 15:19:57.389,WS_RECONNECT,,hyperliquid,,"Reconnecting attempt 1/5, delay 1s",,{}
2026-04-19 15:19:58.173,WS_RECONNECT,btc-updown-5m-1776611100,polymarket,,connected,,{}
2026-04-19 15:20:00.514,SHUTDOWN,,engine,,Bot stopped,,{}
2026-04-19 15:41:15.985,STARTUP,,engine,,Bot starting,,{}
2026-04-19 15:41:15.987,STARTUP,,engine,,All tasks launched,,{}
2026-04-19 15:41:16.057,DATA_STALE,btc-updown-5m-1776613200,DATA_STALE,LOCKDOWN,Hyperliquid no update for 999.0s > 5s,,"{""window_id"": ""btc-updown-5m-1776613200"", ""t_remaining"": 225, ""bot_mode"": ""INIT"", ""session_id"": ""2026-04-19-154115"", ""order_sent"": false}"
2026-04-19 15:41:16.059,LOCKDOWN,,circuit_breaker,LOCKDOWN,"Reason: DATA_STALE, consecutive_losses=0, daily_loss=$0.0000",,{}
2026-04-19 15:41:17.400,WS_RECONNECT,,hyperliquid,,connected,,{}
2026-04-19 15:41:17.685,WS_RECONNECT,,polymarket,,connected,,{}
2026-04-19 15:41:21.398,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.400,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.401,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.403,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.404,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.405,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.407,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.408,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.410,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.411,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.413,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.414,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.416,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.417,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.419,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.421,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.422,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.424,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.425,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.426,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.428,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.430,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.432,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.433,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.435,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.436,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.438,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.439,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.441,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.443,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.444,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.446,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.447,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.449,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.451,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.452,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.454,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.455,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.457,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.459,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.461,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.463,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.465,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.466,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.469,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.471,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.472,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.474,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.476,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.477,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.478,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.480,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.481,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.483,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.484,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.485,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.487,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.488,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.490,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.491,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.493,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.495,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.496,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.498,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.499,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.501,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.502,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.503,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.504,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.506,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.507,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.509,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.511,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.512,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.514,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.515,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.517,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.518,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.520,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.521,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.522,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.524,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.528,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.529,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.530,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.532,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.533,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.534,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.535,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.537,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.539,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.540,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.541,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.544,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.545,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.547,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.548,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.549,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.551,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.553,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.555,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.556,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.558,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.560,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.561,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.562,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.564,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.565,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.566,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.569,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.571,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.572,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.574,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.576,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.577,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.579,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.580,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.581,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.583,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.584,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.586,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.587,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.588,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.590,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.592,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.594,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.595,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.597,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.599,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.600,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.602,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.603,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.604,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.606,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.607,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.609,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.610,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.612,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.614,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.616,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.618,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.619,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.621,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.624,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.626,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.628,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.630,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.632,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.634,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.636,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.638,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.639,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.641,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.642,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.644,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.646,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.647,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.649,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.650,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.651,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.653,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.654,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.656,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.657,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.659,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.661,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.662,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.664,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.665,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.666,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.668,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.669,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.671,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.673,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.675,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.676,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
2026-04-19 15:41:21.678,QUEUE_FULL,,hyperliquid,,Event dropped,,{}
